X,Y,OBJECTID,TREE_ID,DATE_PLANTED,SUBURB,BOTANICAL_NAME,COMMON_NAME,FAMILY,TREE_HEIGHT,RARE_SPECIES,HISTORIC_SIGNIFICANCE,COMMUNITY_SIGNIFICANCE,SIGNIFICANT_GROUP,RETIRED
12893502.8443,-3759704.884,6071,6828,2019/05/10 03:23:25+00,CRAWLEY,Eucalyptus marginata,Jarrah,Myrtaceae,,No,No,No,No,
12893491.9313,-3759691.7576,6072,6829,2019/05/10 03:20:38+00,CRAWLEY,Liquidambar styraciflua,North American Sweet Gum,Altingiaceae,,No,No,No,No,
12893534.5734,-3759747.7911,6073,6830,2019/05/10 03:20:51+00,CRAWLEY,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12893517.4871,-3759701.8719,6074,6831,2019/05/10 03:23:43+00,CRAWLEY,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,Yes,Yes,No,
12893537.4015,-3759726.1154,6075,6832,2019/05/10 03:24:06+00,CRAWLEY,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12893535.4334,-3759722.1645,6076,6833,2019/05/10 03:21:14+00,CRAWLEY,Eucalyptus marginata,Jarrah,Myrtaceae,,No,No,No,No,
12893558.0606,-3759772.2393,6077,6834,2019/05/10 03:21:14+00,CRAWLEY,Corymbia calophylla,Marri,Myrtaceae,,No,No,No,No,
12893543.4745,-3759759.2149,6078,6835,2019/05/10 03:22:48+00,CRAWLEY,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12893571.0665,-3759770.5823,6080,6838,2007/03/29 00:00:00+00,CRAWLEY,Corymbia calophylla,Marri,Myrtaceae,,No,No,No,No,
12893616.6138,-3759830.21,6081,6842,2019/05/10 03:20:38+00,CRAWLEY,Corymbia calophylla,Marri,Myrtaceae,,No,No,No,No,
12893610.7162,-3759823.1153,6082,6843,2019/05/10 03:23:25+00,Crawley,Corymbia calophylla,Marri,Myrtaceae,,No,No,No,No,
12893578.4261,-3759797.0086,6083,6844,2019/05/10 03:21:45+00,Crawley,Corymbia calophylla,Marri,Myrtaceae,,,No,,,
12893581.4352,-3759808.0249,6084,6845,2019/05/10 03:20:38+00,Crawley,Corymbia calophylla,Marri,Myrtaceae,,No,No,No,No,
12893551.0492,-3759922.9846,6086,6848,2019/05/10 03:23:43+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,Yes,No,
12893630.0851,-3759853.8272,6087,6849,2019/05/10 03:22:22+00,CRAWLEY,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,No,Yes,No,
12893642.1081,-3759850.5496,6088,6850,2019/05/10 03:23:25+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12893723.6988,-3759795.6934,6089,6851,2019/05/10 03:20:38+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12894022.1452,-3759712.4961,6090,6852,2019/05/10 03:22:48+00,CRAWLEY,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,,,No,
12894037.7374,-3759709.7423,6091,6853,2019/05/10 03:20:38+00,CRAWLEY,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,,Yes,No,
12894046.9757,-3759708.825,6092,6854,2019/05/10 03:23:10+00,CRAWLEY,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,No,,No,
12893765.7783,-3759771.6761,6093,6855,2019/05/10 03:22:48+00,CRAWLEY,Lagunaria patersonia,Norfolk Island Hibiscus,Malvaceae,,No,No,No,No,
12894151.6117,-3759697.6652,6094,6856,2019/05/10 03:22:22+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12894405.9791,-3759634.4197,6095,6857,2019/05/10 03:21:45+00,CRAWLEY,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,,Yes,No,
12894427.5774,-3759628.6415,6096,6858,2019/05/10 03:22:48+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12894437.1489,-3759628.3783,6097,6859,2019/05/10 03:21:14+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12894446.1631,-3759622.9963,6098,6860,2019/05/10 03:20:51+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12894535.5586,-3759579.0377,6099,6863,2019/05/10 03:24:06+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,,Yes,No,
12894544.3456,-3759580.3519,6100,6864,2019/05/10 03:19:45+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12894544.0161,-3759566.7021,6101,6865,2019/05/10 03:20:21+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12894568.6185,-3759525.3672,6102,6866,2019/05/10 03:20:21+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,,Yes,No,
12894558.0418,-3759548.7223,6103,6867,2019/05/10 03:21:58+00,CRAWLEY,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,No,Yes,,
12894552.5868,-3759557.3859,6104,6868,2019/05/10 03:19:45+00,CRAWLEY,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,No,No,,
12894560.9355,-3759556.0797,6105,6869,2019/05/10 03:22:22+00,CRAWLEY,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,No,No,,
12894566.1695,-3759550.8223,6106,6870,2019/05/10 03:23:10+00,CRAWLEY,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,No,No,,
12894568.3916,-3759558.3026,6107,6871,2019/05/10 03:19:28+00,CRAWLEY,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,No,No,,
12894559.7117,-3759564.2093,6108,6872,2019/05/10 03:23:25+00,CRAWLEY,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,No,No,,
12894598.677,-3759458.9652,6109,6873,2019/05/10 03:21:45+00,CRAWLEY,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,,Yes,No,
12894642.9751,-3759407.1328,6110,6874,2019/05/10 03:21:27+00,CRAWLEY,Ficus microcarpa var hillii,Hill's Fig,Moraceae,,No,No,No,No,
12894650.7721,-3759402.0214,6111,6875,2019/05/10 03:21:58+00,CRAWLEY,Ficus microcarpa var hillii,Hill's Fig,Moraceae,,No,No,No,No,
12894713.3327,-3759375.5128,6113,6877,2019/05/10 03:20:51+00,CRAWLEY,Ficus microcarpa var hillii,Hill's Fig,Moraceae,,No,,,No,
12894729.9164,-3759371.7037,6114,6878,2019/05/10 03:21:45+00,CRAWLEY,Ficus microcarpa var hillii,Hill's Fig,Moraceae,,No,,No,No,
12894808.0664,-3759344.4165,6115,6879,2019/05/10 03:20:51+00,CRAWLEY,Ficus microcarpa var hillii,Hill's Fig,Moraceae,,No,,,No,
12894879.2016,-3759314.4966,6116,6885,2019/05/10 03:22:22+00,CRAWLEY,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,,Yes,No,
12894898.0153,-3759299.2668,6117,6886,2019/05/10 03:21:14+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12894906.9182,-3759292.4513,6118,6887,2019/05/10 03:23:10+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12894916.1529,-3759286.4085,6119,6888,2019/05/10 03:24:06+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12894928.6292,-3759278.8032,6120,6889,2019/05/10 03:21:27+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12894968.0317,-3759254.9192,6121,6891,2019/05/10 03:23:10+00,CRAWLEY,Ficus obliqua,Small Leaved Fig,Moraceae,,No,,No,No,
12895004.77,-3759215.8102,6122,6893,2019/05/10 03:19:28+00,Crawley,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,,No,,
12895008.107,-3759208.0707,6123,6894,2019/05/10 03:21:58+00,CRAWLEY,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,,No,,
12895020.3507,-3759195.8707,6124,6895,2019/05/10 03:22:48+00,CRAWLEY,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,,Yes,,
12895027.0288,-3759191.8004,6125,6896,2019/05/10 03:19:45+00,CRAWLEY,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,,No,,
12895014.3445,-3759209.7831,6126,6898,2019/05/10 03:21:27+00,CRAWLEY,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,,No,No,
12895037.05,-3759172.1204,6127,6899,2019/05/10 03:24:06+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,Yes,No,
12895044.0675,-3759160.8345,6128,6900,2019/05/10 03:21:58+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12895051.0779,-3759149.2882,6129,6901,2019/05/10 03:21:14+00,CRAWLEY,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12895068.5572,-3759126.1856,6130,6902,2019/05/10 03:23:25+00,CRAWLEY,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,,Yes,No,
12895247.1105,-3758820.8421,6131,6903,2019/05/10 03:23:10+00,CRAWLEY,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,,No,,
12895244.8849,-3758831.8719,6132,6904,2019/05/10 03:21:58+00,CRAWLEY,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,,Yes,,
12895253.7859,-3758827.0088,6133,6905,2019/05/10 03:21:14+00,CRAWLEY,Araucaria heterophylla,Norfolk Island Pine,Araucariaceae,,No,,No,,
12895431.1176,-3758623.6227,6134,6908,2019/05/10 03:22:48+00,Perth,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,Yes,No,No,
12895447.2658,-3758598.5652,6135,6909,2019/05/10 03:20:21+00,PERTH,Ficus microcarpa var hillii,Hill's Fig,Moraceae,,No,No,No,Yes,
12895463.63,-3758565.1077,6136,6910,2019/05/10 03:24:06+00,PERTH,Lophostemon confertus,Queensland Box,Myrtaceae,,No,No,No,No,
12895478.2046,-3758540.9682,6137,6911,2019/05/10 03:22:22+00,PERTH,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,Yes,Yes,No,
12895495.1267,-3758518.9252,6138,6912,2019/05/10 03:19:45+00,PERTH,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,No,No,No,
12895853.7989,-3758355.4263,6140,6914,2019/05/10 03:20:51+00,PERTH,Lagunaria patersonia,Norfolk Island Hibiscus,Malvaceae,,No,No,No,No,
12895944.5271,-3758316.3279,6142,6916,2019/05/10 03:20:38+00,PERTH,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12895964.3362,-3758324.1969,6143,6917,2019/05/10 03:19:28+00,PERTH,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12895956.993,-3758241.7996,6144,6918,2019/05/10 03:19:28+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12895955.4329,-3758215.8188,6145,6919,2019/05/10 03:23:10+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12895975.6916,-3758217.0062,6146,6920,2019/05/10 03:24:19+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12895970.5759,-3758202.9635,6147,6921,2019/05/10 03:21:27+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12895987.9401,-3758204.1435,6148,6922,2019/05/10 03:19:28+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12895994.8422,-3758245.7317,6149,6923,2019/05/10 03:23:43+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12895993.1725,-3758258.4591,6150,6924,2019/05/10 03:24:06+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12895967.7916,-3758185.2535,6151,6925,2019/05/10 03:20:51+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12895976.2503,-3758142.339,6154,6928,2019/05/10 03:20:21+00,Perth,Corymbia ficifolia,Red Flowering Gum,Myrtaceae,,No,No,No,No,
12895979.5926,-3758153.2384,6155,6929,2019/05/10 03:22:48+00,Perth,Eucalyptus camaldulensis 'Obtusa',River Red Gum,Myrtaceae,,No,No,No,No,
12895999.4076,-3758141.2971,6156,6930,2019/05/10 03:23:25+00,Perth,Casuarina cunninghamiana,River Sheoak,Casuarinaceae,,No,No,No,No,
12895995.737,-3758154.938,6157,6931,2019/05/10 03:22:48+00,Perth,Eucalyptus grandis,Rose Gum,Myrtaceae,,No,No,No,No,
12895980.1487,-3758162.1555,6158,6932,2019/05/10 03:20:21+00,Perth,Eucalyptus grandis,Rose Gum,Myrtaceae,,No,No,No,No,
12896420.0863,-3757422.9438,6159,6933,2019/05/10 03:22:22+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896410.1713,-3757422.8144,6160,6934,2019/05/10 03:21:14+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896399.0436,-3757423.4647,6161,6935,2019/05/10 03:20:51+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896384.5705,-3757423.606,6162,6936,2019/05/10 03:19:28+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896367.0936,-3757423.9993,6163,6937,2019/05/10 03:19:45+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,Yes,Yes,
12896352.0832,-3757421.6854,6164,6938,2019/05/10 03:22:48+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896338.2644,-3757420.5794,6165,6939,2019/05/10 03:21:58+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896326.3513,-3757419.2689,6166,6940,2019/05/10 03:21:45+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896315.995,-3757402.0827,6167,6941,2019/05/10 03:23:10+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896330.5819,-3757401.2917,6168,6942,2019/05/10 03:20:21+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12893419.2565,-3759926.944,6170,6944,2019/05/10 03:24:19+00,CRAWLEY,Washingtonia filifera,Californian Petticoat Palm,Arecaceae,,No,No,No,No,
12893414.4769,-3759822.557,6171,6945,2019/05/10 03:24:06+00,CRAWLEY,Washingtonia filifera,Californian Petticoat Palm,Arecaceae,,No,No,No,No,
12893416.4167,-3759836.8121,6172,6946,2019/05/10 03:24:06+00,CRAWLEY,Washingtonia filifera,Californian Petticoat Palm,Arecaceae,,No,No,No,No,
12893421.3704,-3759862.9106,6173,6947,2019/05/10 03:23:43+00,CRAWLEY,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,No,Yes,No,
12893423.11,-3759879.0024,6174,6948,2019/05/10 03:24:19+00,CRAWLEY,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,No,No,No,
12893424.3056,-3759894.1889,6175,6949,2019/05/10 03:23:25+00,CRAWLEY,Washingtonia filifera,Californian Petticoat Palm,Arecaceae,,No,No,No,No,
12893422.3123,-3759910.5241,6176,6950,2019/05/10 03:21:27+00,CRAWLEY,Washingtonia filifera,Californian Petticoat Palm,Arecaceae,,No,No,Yes,No,
12893431.6545,-3759944.5036,6177,6951,2019/05/10 03:19:45+00,CRAWLEY,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,No,Yes,No,
12893375.3107,-3759749.5513,6178,6952,2019/05/10 03:21:45+00,CRAWLEY,Washingtonia filifera,Californian Petticoat Palm,Arecaceae,,No,No,No,No,
12893382.7406,-3759760.8587,6179,6953,2019/05/10 03:22:48+00,CRAWLEY,Washingtonia filifera,Californian Petticoat Palm,Arecaceae,,No,No,No,No,
12893390.5229,-3759773.071,6180,6954,2019/05/10 03:20:21+00,CRAIGIE,Washingtonia filifera,Californian Petticoat Palm,Arecaceae,,No,No,No,No,
12893405.6583,-3759795.9504,6181,6955,2019/05/10 03:21:45+00,CRAWLEY,Washingtonia filifera,Californian Petticoat Palm,Arecaceae,,No,No,No,No,
12893432.3547,-3759922.4724,6182,6956,2019/05/10 03:21:27+00,CRAWLEY,Sapium sebiferum,Chinese Tallow,Euphorbiaceae,,No,No,No,No,
12893435.137,-3759891.7132,6184,6958,2019/05/10 03:23:43+00,CRAWLEY,Sapium sebiferum,Chinese Tallow,Euphorbiaceae,,No,No,No,No,
12893398.3173,-3759784.0109,6185,6959,2019/05/10 03:20:51+00,CRAWLEY,Washingtonia filifera,Californian Petticoat Palm,Arecaceae,,No,No,Yes,No,
12893480.3546,-3759634.9391,6186,6960,2019/05/10 03:23:25+00,CRAWLEY,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12893486.7033,-3759629.9548,6187,6961,2019/05/10 03:20:38+00,CRAWLEY,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12893617.1487,-3759547.856,6189,6963,2019/05/10 03:20:51+00,CRAWLEY,Eucalyptus nicholii,Narrow Leaved Black Peppermint,Myrtaceae,,No,No,No,No,
12893679.81,-3759599.5501,6191,6965,2019/05/10 03:20:51+00,CRAWLEY,Eucalyptus robusta,Swamp Mahogany,Myrtaceae,,No,No,No,No,
12893690.9342,-3759623.7091,6192,6966,2019/05/10 03:23:10+00,CRAWLEY,Corymbia calophylla,Marri,Myrtaceae,,No,No,No,No,
12893718.3307,-3759723.3551,6193,6967,2019/05/10 03:21:27+00,CRAWLEY,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12893691.0295,-3759660.7671,6194,6968,2019/05/10 03:21:58+00,CRAWLEY,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12894962.1331,-3759238.7835,6203,6977,2019/05/10 03:20:51+00,Crawley,Ficus obliqua,Small leaved Fig,Moraceae,,No,,No,No,
12894971.5945,-3759251.5019,6204,6978,2019/05/10 03:19:28+00,CRAWLEY,Ficus obliqua,Small Leaved Fig,Moraceae,,No,,No,No,
12895596.9871,-3758441.6407,6205,6979,2019/05/10 03:21:45+00,PERTH,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12893636.6536,-3759852.7743,6212,6986,2019/05/10 03:23:25+00,CRAWLEY,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,No,No,No,
12896499.6798,-3757403.6525,6213,6987,2019/05/10 03:21:14+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896524.6025,-3757405.4447,6214,6988,2019/05/10 03:22:48+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896539.308,-3757404.4418,6215,6989,2019/05/10 03:19:45+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,Yes,Yes,
12896555.5569,-3757404.4495,6216,6990,2019/05/10 03:23:10+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896585.6169,-3757404.4503,6217,6991,2019/05/10 03:21:58+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896615.5647,-3757404.9706,6218,6992,2019/05/10 03:20:38+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896680.9024,-3757424.1266,6219,6993,2019/05/10 03:24:06+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896720.531,-3757439.6124,6220,6994,2015/07/15 00:00:00+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,Yes,Yes,
12896735.6704,-3757444.4596,6221,6995,2019/05/10 03:21:45+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896814.7104,-3757473.985,6223,6997,2019/05/10 03:21:14+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,Yes,Yes,
12896827.4007,-3757478.9717,6224,6998,2019/05/10 03:24:06+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,,Yes,,,
12896846.7678,-3757486.3132,6225,6999,2019/05/10 03:20:21+00,PERTH,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12893477.5311,-3759673.2315,6227,7004,2019/05/10 03:24:06+00,CRAWLEY,Liquidambar formosana,Chinese Sweet Gum,Altingiaceae,,No,No,No,No,
12893491.9949,-3759667.9217,6228,7005,2019/05/10 03:24:06+00,CRAWLEY,Liquidambar formosana,Chinese Sweet Gum,Altingiaceae,,No,No,No,No,
12893495.6779,-3759673.1932,6229,7006,2019/05/10 03:22:22+00,CRAWLEY,Liquidambar formosana,Chinese Sweet Gum,Altingiaceae,,No,No,No,No,
12893495.2782,-3759699.3689,6233,7010,2019/05/10 03:21:45+00,CRAWLEY,Liquidambar styraciflua,North American Sweet Gum,Altingiaceae,,No,No,No,No,
12893501.2417,-3759700.3689,6234,7011,2019/05/10 03:24:06+00,CRAWLEY,Eucalyptus marginata,Jarrah,Myrtaceae,,No,No,No,No,
12893518.2417,-3759726.3781,6235,7012,2019/05/10 03:20:21+00,CRAWLEY,Eucalyptus marginata,Jarrah,Myrtaceae,,No,No,No,No,
12893529.4603,-3759715.7673,6236,7013,2019/05/10 03:21:27+00,CRAWLEY,Eucalyptus leucoxylon 'Rosea',South Australian Yellow Gum,Myrtaceae,,No,No,No,No,
12893567.2512,-3759788.3295,6238,7015,2019/05/10 03:23:10+00,CRAWLEY,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12893576.4302,-3759794.3611,6239,7016,2019/05/10 03:20:21+00,Crawley,Corymbia calophylla,Marri,Myrtaceae,,No,No,No,No,
12893577.2867,-3759793.3978,6240,7017,2019/05/10 03:23:25+00,Crawley,Corymbia calophylla,Marri,Myrtaceae,,,No,,,
12893583.9942,-3759813.012,6241,7018,2019/05/10 03:21:45+00,Crawley,Corymbia calophylla,Marri,Myrtaceae,,No,No,No,No,
12893587.3603,-3759807.5608,6242,7019,2019/05/10 03:24:06+00,Crawley,Corymbia citriodora,Lemon Scented Gum,Myrtaceae,,No,No,No,No,
12893583.4959,-3759797.381,6243,7020,2019/05/10 03:24:06+00,Crawley,Corymbia calophylla,Marri,Myrtaceae,,No,No,No,No,
12893592.6794,-3759822.8593,6244,7021,2019/05/10 03:23:25+00,Crawley,Corymbia calophylla,Marri,Myrtaceae,,No,No,No,No,
12893594.0123,-3759826.2708,6245,7022,2019/05/10 03:20:51+00,Crawley,Metrosideros excelsa 'Variegata',Variegated New Zealand Christmas Tree,Myrtaceae,,No,No,No,No,
12893598.3573,-3759826.0104,6246,7023,2019/05/10 03:24:06+00,Crawley,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,No,No,No,
12893598.2446,-3759833.7496,6248,7025,2019/05/10 03:21:27+00,Crawley,Agonis flexuosa,WA Peppermint,Myrtaceae,,No,No,No,No,
12893598.6917,-3759820.2383,6249,7026,2019/05/10 03:23:10+00,Crawley,Schefflera actinophylla,Umbrella,Araliaceae,,No,No,No,No,
12893605.8187,-3759816.9546,6250,7027,2019/05/10 03:21:14+00,Crawley,Schefflera actinophylla,Umbrella,Araliaceae,,No,No,No,No,
12893613.3866,-3759827.713,6251,7028,2019/05/10 03:24:06+00,Crawley,Callistemon species,Bottlebrush,Myrtaceae,,No,No,No,No,
12893610.0041,-3759824.2793,6252,7029,2019/05/10 03:23:25+00,Crawley,Callistemon species,Bottlebrush,Myrtaceae,,No,No,No,No,
12893362.3594,-3759732.4408,6253,7030,2019/05/10 03:21:27+00,Crawley,Eucalyptus marginata,Jarrah,Myrtaceae,,No,No,No,No,
12895414.5365,-3758626.3793,6254,7055,2019/05/10 03:21:58+00,Perth,Ficus obliqua,Small leaved Fig,Moraceae,,No,Yes,No,Yes,
12895422.9951,-3758631.1094,6255,7056,2019/05/10 03:20:38+00,Perth,Ficus obliqua,Small leaved Fig,Moraceae,,No,Yes,No,Yes,
12895426.8868,-3758639.6367,6256,7057,2019/05/10 03:21:45+00,Perth,Ficus obliqua,Small leaved Fig,Moraceae,,No,Yes,No,Yes,
12895445.5931,-3758608.7959,6257,7058,2019/05/10 03:19:28+00,Perth,Ficus microcarpa var hillii,Hill's Fig,Moraceae,,No,No,No,Yes,
12897478.0675,-3757548.9003,6258,7059,2019/05/10 03:24:06+00,Perth,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,,No,,,
12897480.0533,-3757535.5021,6259,7060,2019/11/20 07:41:12+00,PERTH,Fraxinus angustifolia subsp. Angustifolia,Desert Ash,Oleaceae,,Yes,Yes,No,No,
12897466.3722,-3757563.8524,6260,7061,2019/05/10 03:21:14+00,Perth,Unknown species,Unknown species,Unknown,,,,No,No,
12897490.0817,-3757589.6993,6261,7062,2019/05/10 03:20:38+00,Perth,Quercus lusitanica,Lusitanian Oak,Fagaceae,,,,,No,
12897494.3129,-3757595.6016,6262,7063,2019/05/10 03:20:21+00,PERTH,Araucaria cunninghamii,Hoop Pine,Araucariaceae,,,No,,,
12897435.2024,-3757650.1914,6263,7064,2019/05/10 03:21:14+00,Perth,Pinus pinea,Stone Pine,Pinaceae,,No,,No,No,
12897437.6554,-3757661.7315,6264,7065,2019/05/10 03:21:58+00,Perth,Pinus canariensis,Canary Island Pine,Pinaceae,,No,No,No,No,
12897456.5797,-3757661.3401,6265,7066,2019/05/10 03:23:43+00,Perth,Dracaena draco,Dragon's Blood,Asparagaceae,,No,,No,No,
12897461.9242,-3757672.2245,6266,7067,2019/05/10 03:20:21+00,Perth,Magnolia grandiflora,Magnolia,Magnoliaceae,,No,No,No,No,
12897438.5449,-3757617.649,6267,7068,2019/05/10 03:21:14+00,Perth,Phoenix reclinata,Senegal Date Palm,Arecaceae,,No,,No,No,
12897445.0035,-3757629.7167,6268,7069,2019/05/10 03:21:27+00,Perth,Quercus petraea,Durmast Oak,Fagaceae,,,,,No,
12897459.5813,-3757635.3617,6269,7070,2019/05/10 03:21:58+00,Perth,Quercus robur,English Oak,Fagaceae,,No,,No,No,
12897460.9178,-3757622.7613,6270,7071,2019/05/10 03:23:25+00,Perth,Araucaria bidwillii,Bunya Pine,Araucariaceae,,No,,No,No,
12897466.3332,-3757640.7701,6271,7072,2019/05/10 03:23:25+00,Perth,Agathis robusta,Queensland Kauri,Araucariaceae,,No,,,No,
12897478.5143,-3757635.9999,6272,7073,2019/05/10 03:23:10+00,Perth,Quercus suber,Cork Oak,Fagaceae,,,,No,No,
12897490.4173,-3757632.7415,6273,7074,2019/05/10 03:20:38+00,Perth,Quercus robur,English Oak,,,,No,,,
12897482.6257,-3757654.2554,6274,7075,2019/05/10 03:20:38+00,Perth,Araucaria bidwillii,Bunya Pine,Araucariaceae,,No,,No,No,
12897483.4061,-3757661.3401,6275,7076,2019/05/10 03:21:58+00,Perth,Schefflera actinophylla,Umbrella,Araliaceae,,No,,No,No,
